factor,row_variable,col_variable,mean_corr,p_value,stars,n_months
FAC_rank_vol_m6_n12_pairwise1,Ctrl_log_fund_size,FAC_rank_vol_m6_n12_pairwise1,0.010063703631725918,0.3569689682822029,,115
FAC_rank_vol_m6_n12_pairwise1,Ctrl_log_fund_size,CtrlRetSTR,0.038580353030665565,0.00011317974338943255,***,115
FAC_rank_vol_m6_n12_pairwise1,Ctrl_log_fund_size,CtrlRetLTM,0.09523566305586201,8.110607768363774e-22,***,115
FAC_rank_vol_m6_n12_pairwise1,Ctrl_log_fund_size,CtrlVol,-0.07809562529816619,7.103103932361446e-13,***,115
FAC_rank_vol_m6_n12_pairwise1,Ctrl_log_fund_size,as_偏股混合型基金,0.34032497349655133,3.885887999201232e-40,***,108
FAC_rank_vol_m6_n12_pairwise1,Ctrl_log_fund_size,Ctrl_log_fund_size,1.0,,,115
FAC_rank_vol_m6_n12_pairwise1,Ctrl_log_fund_size,Ctrl_fund_age,0.7481125084892218,7.066957729077053e-140,***,115
FAC_rank_vol_m6_n12_pairwise1,Ctrl_fund_age,FAC_rank_vol_m6_n12_pairwise1,0.01642443715387021,0.11821646205252714,,115
FAC_rank_vol_m6_n12_pairwise1,Ctrl_fund_age,CtrlRetSTR,-0.009948006441703757,0.27306800621415084,,115
FAC_rank_vol_m6_n12_pairwise1,Ctrl_fund_age,CtrlRetLTM,-0.06262183081424352,1.5649239869425935e-10,***,115
FAC_rank_vol_m6_n12_pairwise1,Ctrl_fund_age,CtrlVol,-0.09376558614822718,1.841748395951385e-18,***,115
FAC_rank_vol_m6_n12_pairwise1,Ctrl_fund_age,as_偏股混合型基金,0.37769466560613146,6.191985361602705e-36,***,108
FAC_rank_vol_m6_n12_pairwise1,Ctrl_fund_age,Ctrl_log_fund_size,0.7481125084892218,7.066957729077053e-140,***,115
FAC_rank_vol_m6_n12_pairwise1,Ctrl_fund_age,Ctrl_fund_age,1.0,,,115
FAC_rank_vol_m12_n6_pairwise1,FAC_rank_vol_m12_n6_pairwise1,FAC_rank_vol_m12_n6_pairwise1,1.0,,,115
FAC_rank_vol_m12_n6_pairwise1,FAC_rank_vol_m12_n6_pairwise1,CtrlRetSTR,0.00302096883404601,0.8086388838141528,,115
FAC_rank_vol_m12_n6_pairwise1,FAC_rank_vol_m12_n6_pairwise1,CtrlRetLTM,-0.005597569795072146,0.6258377191015088,,115
FAC_rank_vol_m12_n6_pairwise1,FAC_rank_vol_m12_n6_pairwise1,CtrlVol,-0.2409648288055463,5.9546210185534226e-36,***,115
FAC_rank_vol_m12_n6_pairwise1,FAC_rank_vol_m12_n6_pairwise1,as_偏股混合型基金,-0.024533562395685226,0.002231881605584446,***,108
FAC_rank_vol_m12_n6_pairwise1,FAC_rank_vol_m12_n6_pairwise1,Ctrl_log_fund_size,0.01792949378615057,0.16565820333294287,,115
FAC_rank_vol_m12_n6_pairwise1,FAC_rank_vol_m12_n6_pairwise1,Ctrl_fund_age,0.04737934303816035,0.0003392142515428883,***,115
